constituency_name,country/region,election,majority_proportion,winner,constituency_id,boundary_set,election_type,con_share,lab_share,lib_share,natSW_share,previous_election
"Dumfriesshire, Clydesdale and Tweeddale",Scotland,2024,0.3392364409463066,con,S14000074,2023-current,actual,0.3392364409463066,0.22933912335459355,0.06332835753381282,0.24329397928258018,2019_notional
Dundee Central,Scotland,2024,0.4001235584843493,natSW,S14000075,2023-current,actual,0.04038817957166392,0.38274814662273476,0.06183072487644151,0.4001235584843493,2019_notional
Dunfermline and Dollar,Scotland,2024,0.4566091115252487,lab,S14000076,2023-current,actual,0.0740283359903002,0.4566091115252487,0.07142376001975885,0.27157195141118623,2019_notional
Dunstable and Leighton Buzzard,East of England,2024,0.3252470409382126,lab,E14001206,2023-current,actual,0.310761211857965,0.3252470409382126,0.14110109675317625,0.0,2019_notional
Dwyfor Meirionnydd,Wales,2024,0.5393736848619879,natSW,W07000096,2023-current,actual,0.11664810001237777,0.1463547468746132,0.0341873994306226,0.5393736848619879,2019_notional
Ealing Central and Acton,London,2024,0.4676673156231029,lab,E14001207,2023-current,actual,0.17469488580460132,0.4676673156231029,0.1267767799200318,0.0,2019_notional
Ealing North,London,2024,0.4779561435973353,lab,E14001208,2023-current,actual,0.18837897853441896,0.4779561435973353,0.05882216876387861,0.0,2019_notional
Ealing Southall,London,2024,0.491285030758715,lab,E14001209,2023-current,actual,0.1539430963773069,0.491285030758715,0.06049213943950786,0.0,2019_notional
Earley and Woodley,South East,2024,0.39658927560221285,lab,E14001210,2023-current,actual,0.3781199634098532,0.39658927560221285,0.13377183429890666,0.0,2019_notional
Easington,North East,2024,0.48869595618226314,lab,E14001211,2023-current,actual,0.10934040321640834,0.48869595618226314,0.023627782309754108,0.0,2019_notional
East Grinstead and Uckfield,South East,2024,0.3833667374436926,con,E14001212,2023-current,actual,0.3833667374436926,0.20717163098049332,0.21508939733693172,0.0,2019_notional
East Ham,London,2024,0.5164678560118231,lab,E14001213,2023-current,actual,0.10229072099651641,0.5164678560118231,0.031932861817797954,0.0,2019_notional
East Hampshire,South East,2024,0.3701355837299524,con,E14001214,2023-current,actual,0.3701355837299524,0.09732832060152782,0.3446386433627965,0.0,2019_notional
East Kilbride and Strathaven,Scotland,2024,0.4856231400004282,lab,S14000077,2023-current,actual,0.0759415076969191,0.4856231400004282,0.022994411972509475,0.2917121630590704,2019_notional
East Renfrewshire,Scotland,2024,0.43671730344237164,lab,S14000021,2023-current,actual,0.16911223047364962,0.43671730344237164,0.022896051924263843,0.2690584745256535,2019_notional
East Surrey,South East,2024,0.35576063094560534,con,E14001215,2023-current,actual,0.35576063094560534,0.20432555492316448,0.17954711765184161,0.0,2019_notional
East Thanet,South East,2024,0.39926954323039826,lab,E14001216,2023-current,actual,0.23606396179149206,0.39926954323039826,0.03195748367007702,0.0,2019_notional
East Wiltshire,South West,2024,0.3570232873519378,con,E14001217,2023-current,actual,0.3570232873519378,0.25709321297650073,0.17383934058017078,0.0,2019_notional
East Worthing and Shoreham,South East,2024,0.450711112922287,lab,E14001218,2023-current,actual,0.2567545539753046,0.450711112922287,0.06479481641468683,0.0,2019_notional
Eastbourne,South East,2024,0.5206008113145488,lib,E14001219,2023-current,actual,0.25299857471768444,0.05896283302269488,0.5206008113145488,0.0,2019_notional
Eastleigh,South East,2024,0.34403274450667815,lib,E14001220,2023-current,actual,0.3107281344248169,0.1509047824213701,0.34403274450667815,0.0,2019_notional
Edinburgh East and Musselburgh,Scotland,2024,0.41228743828853537,lab,S14000078,2023-current,actual,0.0570049369171695,0.41228743828853537,0.04276467361492046,0.33077345035655514,2019_notional
Edinburgh North and Leith,Scotland,2024,0.42051541182415364,lab,S14000079,2023-current,actual,0.06577059120768065,0.42051541182415364,0.07840323395654371,0.27361293582617485,2019_notional
Edinburgh South,Scotland,2024,0.533378892068509,lab,S14000080,2023-current,actual,0.0854439841113911,0.533378892068509,0.05864263443386153,0.16497245120232348,2019_notional
Edinburgh South West,Scotland,2024,0.40870269796776454,lab,S14000081,2023-current,actual,0.12171513665031534,0.40870269796776454,0.06600385423966364,0.27255606166783464,2019_notional
Edinburgh West,Scotland,2024,0.5078043109527167,lib,S14000082,2023-current,actual,0.055211450134359935,0.14968268186236205,0.5078043109527167,0.19391663966762593,2019_notional
Edmonton and Winchmore Hill,London,2024,0.4999390912413205,lab,E14001221,2023-current,actual,0.19217931538555244,0.4999390912413205,0.06629309294676575,0.0,2019_notional
Ellesmere Port and Bromborough,North West,2024,0.5763511581355447,lab,E14001222,2023-current,actual,0.124154036793442,0.5763511581355447,0.05547612239062053,0.0,2019_notional
Eltham and Chislehurst,London,2024,0.44043804591142516,lab,E14001223,2023-current,actual,0.2554536277048677,0.44043804591142516,0.05317561339595312,0.0,2019_notional
Ely and East Cambridgeshire,East of England,2024,0.3270446256373045,lib,E14001224,2023-current,actual,0.3175924688269778,0.17491263915675304,0.3270446256373045,0.0,2019_notional
Enfield North,London,2024,0.4913087464361262,lab,E14001225,2023-current,actual,0.1984732824427481,0.4913087464361262,0.05787271222293755,0.0,2019_notional
Epping Forest,East of England,2024,0.43201686106387566,con,E14001226,2023-current,actual,0.43201686106387566,0.29593083131751013,0.12617057456949202,0.0,2019_notional
Epsom and Ewell,South East,2024,0.3791655204034846,lib,E14001227,2023-current,actual,0.3115635029802843,0.15268225584594222,0.3791655204034846,0.0,2019_notional
Erewash,East Midlands,2024,0.4005022554992327,lab,E14001228,2023-current,actual,0.2642654513323722,0.4005022554992327,0.05641073338603916,0.0,2019_notional
Erith and Thamesmead,London,2024,0.5509299388295896,lab,E14001229,2023-current,actual,0.13779439807820898,0.5509299388295896,0.04636073206369647,0.0,2019_notional
Esher and Walton,South East,2024,0.5255196733481812,lib,E14001230,2023-current,actual,0.30274684484038605,0.05282108389012621,0.5255196733481812,0.0,2019_notional
Exeter,South West,2024,0.4534146038064436,lab,E14001231,2023-current,actual,0.15643736783181988,0.4534146038064436,0.10451548700087075,0.0,2019_notional
Exmouth and Exeter East,South West,2024,0.2870060020266583,con,E14001232,2023-current,actual,0.2870060020266583,0.2846480629823057,0.2218996024631694,0.0,2019_notional
Falkirk,Scotland,2024,0.4303343108504399,lab,S14000083,2023-current,actual,0.08389442815249266,0.4303343108504399,0.025618768328445746,0.3131260997067449,2019_notional
Fareham and Waterlooville,South East,2024,0.3503581190271931,con,E14001233,2023-current,actual,0.3503581190271931,0.22907647187917723,0.19019212736667798,0.0,2019_notional
Farnham and Bordon,South East,2024,0.3574648684334622,con,E14001234,2023-current,actual,0.3574648684334622,0.13822503065170236,0.33201923983778175,0.0,2019_notional
Faversham and Mid Kent,South East,2024,0.31798085590419367,con,E14001235,2023-current,actual,0.31798085590419367,0.2864531913980341,0.08923895780572606,0.0,2019_notional
Feltham and Heston,London,2024,0.4150230154036053,lab,E14001236,2023-current,actual,0.2107388073134981,0.4150230154036053,0.046827988788026846,0.0,2019_notional
Filton and Bradley Stoke,South West,2024,0.45476204657811664,lab,E14001237,2023-current,actual,0.2562193499712113,0.45476204657811664,0.07139595369984315,0.0,2019_notional
Finchley and Golders Green,London,2024,0.4434457992655562,lab,E14001238,2023-current,actual,0.3505041692872649,0.4434457992655562,0.06847369595650145,0.0,2019_notional
Folkestone and Hythe,South East,2024,0.3473153586458863,lab,E14001239,2023-current,actual,0.2610877306571706,0.3473153586458863,0.04014244091939139,0.0,2019_notional
Forest of Dean,South West,2024,0.34045871368863195,lab,E14001240,2023-current,actual,0.3346780062797613,0.34045871368863195,0.05414734565719157,0.0,2019_notional
Frome and East Somerset,South West,2024,0.35491052316122956,lib,E14001241,2023-current,actual,0.23899734566315609,0.13734052572994263,0.35491052316122956,0.0,2019_notional
Fylde,North West,2024,0.33188073394495415,con,E14001242,2023-current,actual,0.33188073394495415,0.3201834862385321,0.04420350291909925,0.0,2019_notional
Gainsborough,East Midlands,2024,0.3563457213237657,con,E14001243,2023-current,actual,0.3563457213237657,0.28068972903502193,0.10712220199207455,0.0,2019_notional
Gateshead Central and Whickham,North East,2024,0.45366387348633663,lab,E14001244,2023-current,actual,0.11507571425019271,0.45366387348633663,0.12400228758982519,0.0,2019_notional
Gedling,East Midlands,2024,0.4777718484462871,lab,E14001245,2023-current,actual,0.23391896884364352,0.4777718484462871,0.05075735807232872,0.0,2019_notional
Gillingham and Rainham,South East,2024,0.3782693242586291,lab,E14001246,2023-current,actual,0.2817209528439475,0.3782693242586291,0.054642683519688866,0.0,2019_notional
Glasgow East,Scotland,2024,0.4385103681760474,lab,S14000084,2023-current,actual,0.04815911976301312,0.4385103681760474,0.02460149527436874,0.33175342079277753,2019_notional
Glasgow North,Scotland,2024,0.42186015717205444,lab,S14000085,2023-current,actual,0.039321799706381874,0.42186015717205444,0.032873715420708716,0.3199861826765307,2019_notional
Glasgow North East,Scotland,2024,0.45874277668592883,lab,S14000086,2023-current,actual,0.03467190754157989,0.45874277668592883,0.017365287025901264,0.32272447273473936,2019_notional
Glasgow South,Scotland,2024,0.4175751569210439,lab,S14000087,2023-current,actual,0.038156590683845394,0.4175751569210439,0.031053848695077636,0.31955259804615604,2019_notional
Glasgow South West,Scotland,2024,0.4360088592335081,lab,S14000088,2023-current,actual,0.03888530656872915,0.4360088592335081,0.026858056015027054,0.34391208051809696,2019_notional
Glasgow West,Scotland,2024,0.4666683374266954,lab,S14000089,2023-current,actual,0.043105608741416473,0.4666683374266954,0.03298080296726981,0.30512255024810786,2019_notional
Glastonbury and Somerton,South West,2024,0.4274379748961001,lib,E14001247,2023-current,actual,0.28867385919986566,0.06529952562864699,0.4274379748961001,0.0,2019_notional
Glenrothes and Mid Fife,Scotland,2024,0.4425689698110075,lab,S14000090,2023-current,actual,0.05459475912449155,0.4425689698110075,0.04438418329228811,0.3608290212789507,2019_notional
Gloucester,South West,2024,0.36050074411275496,lab,E14001248,2023-current,actual,0.2854110128687735,0.36050074411275496,0.1041539000262628,0.0,2019_notional
Godalming and Ash,South East,2024,0.42586295158695336,con,E14001249,2023-current,actual,0.42586295158695336,0.050241333918385256,0.40957291209594854,0.0,2019_notional
Goole and Pocklington,Yorkshire and The Humber,2024,0.38158899923605805,con,E14001250,2023-current,actual,0.38158899923605805,0.3097784568372804,0.06795062522616702,0.0,2019_notional
Gordon and Buchan,Scotland,2024,0.3288177339901478,con,S14000091,2023-current,actual,0.3288177339901478,0.10686918445539136,0.16664386060937786,0.3087940156905674,2019_notional
Gorton and Denton,North West,2024,0.5075218818380745,lab,E14001251,2023-current,actual,0.07899343544857768,0.5075218818380745,0.03826586433260394,0.0,2019_notional
Gosport,South East,2024,0.40269214264742414,con,E14001252,2023-current,actual,0.40269214264742414,0.265962011879757,0.09122117577975021,0.0,2019_notional
Gower,Wales,2024,0.43363187871858394,lab,W07000097,2023-current,actual,0.18871879565521185,0.43363187871858394,0.054902708081898836,0.08346566728069618,2019_notional
Grantham and Bourne,East Midlands,2024,0.36357723577235773,con,E14001253,2023-current,actual,0.36357723577235773,0.2661029810298103,0.04394579945799458,0.0,2019_notional
Gravesham,South East,2024,0.38450684678016284,lab,E14001254,2023-current,actual,0.3217755366395263,0.38450684678016284,0.03548297557364915,0.0,2019_notional
Great Grimsby and Cleethorpes,Yorkshire and The Humber,2024,0.4187989841339195,lab,E14001255,2023-current,actual,0.2258117370763811,0.4187989841339195,0.02829132417597422,0.0,2019_notional
Great Yarmouth,East of England,2024,0.35302346127417294,oth,E14001256,2023-current,actual,0.24624521448905468,0.3180278786688917,0.027044272111514677,0.0,2019_notional
Greenwich and Woolwich,London,2024,0.5617874950256326,lab,E14001257,2023-current,actual,0.11383693438516819,0.5617874950256326,0.09047496430159882,0.0,2019_notional
Guildford,South East,2024,0.47494512775914194,lib,E14001258,2023-current,actual,0.3004099888184868,0.08139727502381248,0.47494512775914194,0.0,2019_notional
Hackney North and Stoke Newington,London,2024,0.5946190092531556,lab,E14001259,2023-current,actual,0.08440147464537709,0.5946190092531556,0.03813569667228204,0.0,2019_notional
Hackney South and Shoreditch,London,2024,0.5928874607323565,lab,E14001260,2023-current,actual,0.049782978825447834,0.5928874607323565,0.04786455960288722,0.0,2019_notional
Halesowen,West Midlands,2024,0.3894188397532272,lab,E14001261,2023-current,actual,0.2762973715589196,0.3894188397532272,0.05860853336098294,0.0,2019_notional
Halifax,Yorkshire and The Humber,2024,0.35149450440145225,lab,E14001262,2023-current,actual,0.19560352116178445,0.35149450440145225,0.058661162779131644,0.0,2019_notional
Hamble Valley,South East,2024,0.36425079623731577,con,E14001263,2023-current,actual,0.36425079623731577,0.1620805866232131,0.27533145692911637,0.0,2019_notional
Hamilton and Clyde Valley,Scotland,2024,0.4994772360041821,lab,S14000092,2023-current,actual,0.10904381712764946,0.4994772360041821,0.03590438171276494,0.27440357380477143,2019_notional
Hammersmith and Chiswick,London,2024,0.5230872862388909,lab,E14001264,2023-current,actual,0.1908476565046392,0.5230872862388909,0.09326177179983051,0.0,2019_notional
Hampstead and Highgate,London,2024,0.48263645726055615,lab,E14001265,2023-current,actual,0.17429454170957775,0.48263645726055615,0.12731204943357363,0.0,2019_notional
"Harborough, Oadby and Wigston",East Midlands,2024,0.369428015718652,con,E14001266,2023-current,actual,0.369428015718652,0.32223236613344974,0.09391497638232843,0.0,2019_notional
Harlow,East of England,2024,0.37624835666674356,lab,E14001267,2023-current,actual,0.3184952833452499,0.37624835666674356,0.031136840648568857,0.0,2019_notional
Harpenden and Berkhamsted,East of England,2024,0.5020980565371025,lib,E14001268,2023-current,actual,0.30502797408716137,0.07473866313309777,0.5020980565371025,0.0,2019_notional
Harrogate and Knaresborough,Yorkshire and The Humber,2024,0.4605101413644745,lib,E14001269,2023-current,actual,0.3022818070067609,0.07976720958819913,0.4605101413644745,0.0,2019_notional
Harrow East,London,2024,0.5330179793624548,con,E14001270,2023-current,actual,0.5330179793624548,0.28854888335391504,0.03162609623877598,0.0,2019_notional
Harrow West,London,2024,0.438385535244579,lab,E14001271,2023-current,actual,0.29157180433677415,0.438385535244579,0.05313764063570655,0.0,2019_notional
Hartlepool,North East,2024,0.4622229731632452,lab,E14001272,2023-current,actual,0.21872095970262737,0.4622229731632452,0.016107684942693812,0.0,2019_notional
Harwich and North Essex,East of England,2024,0.34390025602064817,con,E14001273,2023-current,actual,0.34390025602064817,0.3197135899090398,0.07412109984805279,0.0,2019_notional
Hastings and Rye,South East,2024,0.4160469667318982,lab,E14001274,2023-current,actual,0.2278973689932594,0.4160469667318982,0.05622961513372472,0.0,2019_notional
Havant,South East,2024,0.3078272412648746,con,E14001275,2023-current,actual,0.3078272412648746,0.3056464229839283,0.07763238989238136,0.0,2019_notional
Hayes and Harlington,London,2024,0.5325590499804255,lab,E14001276,2023-current,actual,0.21855670103092784,0.5325590499804255,0.034346861542476834,0.0,2019_notional
Hazel Grove,North West,2024,0.37671203095786776,lib,E14001277,2023-current,actual,0.19589982173137963,0.2354015391973564,0.37671203095786776,0.0,2019_notional
Hemel Hempstead,East of England,2024,0.38188083794323024,lab,E14001278,2023-current,actual,0.27176475922735105,0.38188083794323024,0.11553459689852182,0.0,2019_notional
Hendon,London,2024,0.3843077370564282,lab,E14001279,2023-current,actual,0.38394415357766143,0.3843077370564282,0.0476536746170254,0.0,2019_notional
Henley and Thame,South East,2024,0.44968677690614595,lib,E14001280,2023-current,actual,0.3317907331113494,0.06723479504110465,0.44968677690614595,0.0,2019_notional
Hereford and South Herefordshire,West Midlands,2024,0.32631879224084964,con,E14001281,2023-current,actual,0.32631879224084964,0.298253313438076,0.11684806460107083,0.0,2019_notional
Herne Bay and Sandwich,South East,2024,0.3531447764556495,con,E14001282,2023-current,actual,0.3531447764556495,0.30196407725233987,0.05548159829602474,0.0,2019_notional
Hertford and Stortford,East of England,2024,0.38526912181303113,lab,E14001283,2023-current,actual,0.29735784776611307,0.38526912181303113,0.07715380769871688,0.0,2019_notional
Hertsmere,East of England,2024,0.44683067052721476,con,E14001284,2023-current,actual,0.44683067052721476,0.2803549482367155,0.07728039660882788,0.0,2019_notional
Hexham,North East,2024,0.46283862005093773,lab,E14001285,2023-current,actual,0.39119780813459903,0.46283862005093773,0.0458439453577217,0.0,2019_notional
Heywood and Middleton North,North West,2024,0.40584433072986803,lab,E14001286,2023-current,actual,0.17298680312415837,0.40584433072986803,0.061998384056019394,0.0,2019_notional
High Peak,East Midlands,2024,0.45793195951713206,lab,E14001287,2023-current,actual,0.29721985123765393,0.45793195951713206,0.03469089135471284,0.0,2019_notional
Hinckley and Bosworth,East Midlands,2024,0.35632544613904055,con,E14001288,2023-current,actual,0.35632544613904055,0.17994100294985252,0.24318500387037387,0.0,2019_notional
Hitchin,East of England,2024,0.43928775471338793,lab,E14001289,2023-current,actual,0.2848600266615883,0.43928775471338793,0.09356313083222244,0.0,2019_notional
Holborn and St Pancras,London,2024,0.4891974509092793,lab,E14001290,2023-current,actual,0.0719133723641262,0.4891974509092793,0.057924459872545464,0.0,2019_notional
Honiton and Sidmouth,South West,2024,0.4541901095647024,lib,E14001291,2023-current,actual,0.3219228111736255,0.05817786990425427,0.4541901095647024,0.0,2019_notional
Hornchurch and Upminster,London,2024,0.32529683869454923,con,E14001292,2023-current,actual,0.32529683869454923,0.275820170109356,0.050755686299588584,0.0,2019_notional
Hornsey and Friern Barnet,London,2024,0.5866329509477406,lab,E14001293,2023-current,actual,0.08245960281238436,0.5866329509477406,0.1253854693474775,0.0,2019_notional
Horsham,South East,2024,0.3897727886988955,lib,E14001294,2023-current,actual,0.3444206201913548,0.10773167084091605,0.3897727886988955,0.0,2019_notional
Houghton and Sunderland South,North East,2024,0.4705485611510791,lab,E14001295,2023-current,actual,0.13773980815347722,0.4705485611510791,0.05720423661071143,0.0,2019_notional
Hove and Portslade,South East,2024,0.5241672927623341,lab,E14001296,2023-current,actual,0.1277235161532682,0.5241672927623341,0.05867961239862066,0.0,2019_notional
Huddersfield,Yorkshire and The Humber,2024,0.3759741068094112,lab,E14001297,2023-current,actual,0.1633013818000747,0.3759741068094112,0.04334619693763227,0.0,2019_notional
Huntingdon,East of England,2024,0.350826287471176,con,E14001298,2023-current,actual,0.350826287471176,0.32202152190622596,0.0926402767102229,0.0,2019_notional
Hyndburn,North West,2024,0.33501951943696046,lab,E14001299,2023-current,actual,0.2886402375323033,0.33501951943696046,0.03326551932699181,0.0,2019_notional
Ilford North,London,2024,0.33371011772735026,lab,E14001300,2023-current,actual,0.20514843883296366,0.33371011772735026,0.023204231359836205,0.0,2019_notional
Ilford South,London,2024,0.4016759776536313,lab,E14001301,2023-current,actual,0.1491863007043964,0.4016759776536313,0.0325479718241438,0.0,2019_notional
Inverclyde and Renfrewshire West,Scotland,2024,0.4691697645600991,lab,S14000093,2023-current,actual,0.0709541511771995,0.4691697645600991,0.03120198265179678,0.31127633209417593,2019_notional
"Inverness, Skye and West Ross-shire",Scotland,2024,0.3778716497419677,lib,S14000094,2023-current,actual,0.052064258365240555,0.12997336440819043,0.3778716497419677,0.33292408856334277,2019_notional
Ipswich,East of England,2024,0.4333688820312677,lab,E14001302,2023-current,actual,0.2653899389621293,0.4333688820312677,0.05084976515168705,0.0,2019_notional
Isle of Wight East,South East,2024,0.3059745290216562,con,E14001303,2023-current,actual,0.3059745290216562,0.18381360408474676,0.10417278009272844,0.0,2019_notional
Isle of Wight West,South East,2024,0.38611840186643337,lab,E14001304,2023-current,actual,0.29346748323126276,0.38611840186643337,0.0794983960338291,0.0,2019_notional
Islington North,London,2024,0.49283761172101376,oth,E14001305,2023-current,actual,0.039791045994368036,0.34430477900665224,0.03389380892135657,0.0,2019_notional
Islington South and Finsbury,London,2024,0.5366983206249708,lab,E14001306,2023-current,actual,0.08382841371567573,0.5366983206249708,0.09461103054684941,0.0,2019_notional
Jarrow and Gateshead East,North East,2024,0.5133957743411022,lab,E14001307,2023-current,actual,0.09131997386190373,0.5133957743411022,0.04737529949901982,0.0,2019_notional
Keighley and Ilkley,Yorkshire and The Humber,2024,0.4024812713809379,con,E14001308,2023-current,actual,0.4024812713809379,0.3672974494435543,0.021002035248776686,0.0,2019_notional
Kenilworth and Southam,West Midlands,2024,0.36374718679669915,con,E14001309,2023-current,actual,0.36374718679669915,0.24045386346586647,0.1962490622655664,0.0,2019_notional
Kensington and Bayswater,London,2024,0.40624701727593776,lab,E14001310,2023-current,actual,0.33697623365467216,0.40624701727593776,0.0694378161687506,0.0,2019_notional
Kettering,East Midlands,2024,0.35852362087157336,lab,E14001311,2023-current,actual,0.282474965658657,0.35852362087157336,0.02701518982301766,0.0,2019_notional
Kilmarnock and Loudoun,Scotland,2024,0.4485851499599793,lab,S14000110,2023-current,actual,0.08303121615895287,0.4485851499599793,0.020010358303121617,0.3280757097791798,2019_notional
Kingston and Surbiton,London,2024,0.510618979946313,lib,E14001312,2023-current,actual,0.17043660192641719,0.1295002368545713,0.510618979946313,0.0,2019_notional
Kingston upon Hull East,Yorkshire and The Humber,2024,0.4375838475986048,lab,E14001313,2023-current,actual,0.0910584920847867,0.4375838475986048,0.10906895626509257,0.0,2019_notional
Kingston upon Hull North and Cottingham,Yorkshire and The Humber,2024,0.48341529768755886,lab,E14001314,2023-current,actual,0.1280998221199121,0.48341529768755886,0.08491158313278226,0.0,2019_notional
Kingston upon Hull West and Haltemprice,Yorkshire and The Humber,2024,0.4682015820629682,lab,E14001315,2023-current,actual,0.18136099324218136,0.4682015820629682,0.06875687568756876,0.0,2019_notional
Kingswinford and South Staffordshire,West Midlands,2024,0.40281097830898627,con,E14001316,2023-current,actual,0.40281097830898627,0.26330234617087206,0.046038069942452416,0.0,2019_notional
Knowsley,North West,2024,0.6725386301217855,lab,E14001317,2023-current,actual,0.04150137320720171,0.6725386301217855,0.03417760146475435,0.0,2019_notional
Lancaster and Wyre,North West,2024,0.44910249255952384,lab,E14001318,2023-current,actual,0.23395647321428573,0.44910249255952384,0.03555152529761905,0.0,2019_notional
Leeds Central and Headingley,Yorkshire and The Humber,2024,0.5017566070580788,lab,E14001319,2023-current,actual,0.0708023421427441,0.5017566070580788,0.08263965817376168,0.0,2019_notional
Leeds East,Yorkshire and The Humber,2024,0.47247892759216004,lab,E14001320,2023-current,actual,0.1751294810602214,0.47247892759216004,0.03668630039605971,0.0,2019_notional
Leeds North East,Yorkshire and The Humber,2024,0.514977749241703,lab,E14001321,2023-current,actual,0.15889919631589436,0.514977749241703,0.04799964575907189,0.0,2019_notional
Leeds North West,Yorkshire and The Humber,2024,0.4596902183739478,lab,E14001322,2023-current,actual,0.22070434136247666,0.4596902183739478,0.11332543142415172,0.0,2019_notional
Leeds South,Yorkshire and The Humber,2024,0.5403434560262643,lab,E14001323,2023-current,actual,0.1317002336006061,0.5403434560262643,0.04230065029357914,0.0,2019_notional
Leeds South West and Morley,Yorkshire and The Humber,2024,0.4397274242085105,lab,E14001324,2023-current,actual,0.23024695963590242,0.4397274242085105,0.044716357034494766,0.0,2019_notional
Leeds West and Pudsey,Yorkshire and The Humber,2024,0.4929599418091131,lab,E14001325,2023-current,actual,0.17103964254169482,0.4929599418091131,0.04527978386242012,0.0,2019_notional
Leicester East,East Midlands,2024,0.310956030312112,con,E14001326,2023-current,actual,0.310956030312112,0.21620927345121377,0.13548400907650812,0.0,2019_notional
Leicester South,East Midlands,2024,0.3713459378062481,oth,E14001327,2023-current,actual,0.11520902550374071,0.32889547529698593,0.034060759614695124,0.0,2019_notional
Leicester West,East Midlands,2024,0.44630900923807104,lab,E14001328,2023-current,actual,0.1983501426674577,0.44630900923807104,0.061558889171398706,0.0,2019_notional
Leigh and Atherton,North West,2024,0.48508622783580274,lab,E14001329,2023-current,actual,0.15746903084770464,0.48508622783580274,0.03879038134564003,0.0,2019_notional
Lewes,South East,2024,0.5058018167114889,lib,E14001330,2023-current,actual,0.2683880917006752,0.06721456378237076,0.5058018167114889,0.0,2019_notional
Lewisham East,London,2024,0.5818835051800084,lab,E14001331,2023-current,actual,0.10830031744469326,0.5818835051800084,0.06080665403450058,0.0,2019_notional
Lewisham North,London,2024,0.5766069690040075,lab,E14001332,2023-current,actual,0.06115425543958159,0.5766069690040075,0.07435415581769195,0.0,2019_notional
Lewisham West and East Dulwich,London,2024,0.5904683931572371,lab,E14001333,2023-current,actual,0.07491274184513294,0.5904683931572371,0.07665790494247425,0.0,2019_notional
Leyton and Wanstead,London,2024,0.47459526205067226,lab,E14001334,2023-current,actual,0.1108113052227202,0.47459526205067226,0.06436934052867466,0.0,2019_notional
Lichfield,West Midlands,2024,0.3509286412512219,lab,E14001335,2023-current,actual,0.33443304007820135,0.3509286412512219,0.07274356467904855,0.0,2019_notional
Lincoln,East Midlands,2024,0.43809297912713474,lab,E14001336,2023-current,actual,0.2295303605313093,0.43809297912713474,0.061195445920303605,0.0,2019_notional
Liverpool Garston,North West,2024,0.5836687066892101,lab,E14001337,2023-current,actual,0.07008310908961017,0.5836687066892101,0.07713190293620366,0.0,2019_notional
Liverpool Riverside,North West,2024,0.6188505605138815,lab,E14001338,2023-current,actual,0.03566906519255119,0.6188505605138815,0.047682282820172325,0.0,2019_notional
Liverpool Walton,North West,2024,0.7057420159410074,lab,E14001339,2023-current,actual,0.034755733882773955,0.7057420159410074,0.02561947622404164,0.0,2019_notional
Liverpool Wavertree,North West,2024,0.5796056762526686,lab,E14001340,2023-current,actual,0.04739419816652016,0.5796056762526686,0.06929549164887605,0.0,2019_notional
Liverpool West Derby,North West,2024,0.66573698889649,lab,E14001341,2023-current,actual,0.041204020417828766,0.66573698889649,0.033573646266378994,0.0,2019_notional
Livingston,Scotland,2024,0.4086529884032114,lab,S14000095,2023-current,actual,0.07736396074933095,0.4086529884032114,0.04516057091882248,0.32997323818019625,2019_notional
Llanelli,Wales,2024,0.31295405458472414,lab,W07000098,2023-current,actual,0.10492342430787355,0.31295405458472414,0.030777537796976243,0.23343314353033576,2019_notional
Lothian East,Scotland,2024,0.48968857843748703,lab,S14000096,2023-current,actual,0.11506798054134963,0.48968857843748703,0.055070475240114755,0.21392041910939255,2019_notional
Loughborough,East Midlands,2024,0.4081734068482453,lab,E14001342,2023-current,actual,0.29080195934593817,0.4081734068482453,0.060602475212380796,0.0,2019_notional
Louth and Horncastle,East Midlands,2024,0.375244734181028,con,E14001343,2023-current,actual,0.375244734181028,0.2253705974741281,0.0508616794681469,0.0,2019_notional
Lowestoft,East of England,2024,0.3458301453710788,lab,E14001344,2023-current,actual,0.297628156082632,0.3458301453710788,0.03560156847742923,0.0,2019_notional
Luton North,East of England,2024,0.3788101690540715,lab,E14001345,2023-current,actual,0.18497870692992643,0.3788101690540715,0.04878048780487805,0.0,2019_notional
Luton South and South Bedfordshire,East of England,2024,0.3541503829920275,lab,E14001346,2023-current,actual,0.17547287791152102,0.3541503829920275,0.06252931061435048,0.0,2019_notional
Macclesfield,North West,2024,0.46734353689953023,lab,E14001347,2023-current,actual,0.294590089407486,0.46734353689953023,0.04701469919684801,0.0,2019_notional
